ticket_id,origin_stop,destination_stop,origin_lat,origin_lon,dest_lat,dest_lon,timestamp
236,Stop D,Stop I,40.710680634141745,-73.93938281361875,40.725159930543164,-73.99915309408036,2023-01-10 19:00:00
237,Stop B,Stop K,40.745686499996665,-73.94471142395182,40.780384536187945,-73.92584666641217,2023-01-10 20:00:00
238,Stop F,Stop L,40.74877992709172,-73.96935730213032,40.71689128785956,-73.93174945905407,2023-01-10 21:00:00
239,Stop D,Stop I,40.777140572358874,-73.96055085919299,40.7326775575945,-73.95775563989127,2023-01-10 22:00:00
240,Stop E,Stop K,40.707242285720014,-73.95668061441546,40.71931996368812,-73.94591667361306,2023-01-10 23:00:00
241,Stop F,Stop G,40.767043010777854,-73.93425149037039,40.703314424513785,-73.95679444777575,2023-01-11 00:00:00
242,Stop F,Stop H,40.714798975590526,-73.92741063732414,40.75839593658222,-73.93158042561136,2023-01-11 01:00:00
243,Stop D,Stop L,40.768111483751504,-73.96870465428898,40.778003379956324,-73.92787852323096,2023-01-11 02:00:00
244,Stop D,Stop L,40.734198319798196,-73.93852635034634,40.781772824895654,-73.9718369958924,2023-01-11 03:00:00
245,Stop B,Stop J,40.784508600394766,-73.96296257313084,40.76884698736687,-73.91505796891401,2023-01-11 04:00:00
246,Stop B,Stop J,40.745637125616895,-73.9514788326947,40.7762802789549,-73.9480200766555,2023-01-11 05:00:00
247,Stop B,Stop J,40.723370848477366,-73.99180824998236,40.7443565225424,-73.9155296886792,2023-01-11 06:00:00
248,Stop D,Stop G,40.77625247095507,-73.94213223756378,40.71143050485339,-73.90679879577381,2023-01-11 07:00:00
249,Stop C,Stop G,40.797865448408025,-73.91035578807718,40.72720638782742,-73.95022763064235,2023-01-11 08:00:00
250,Stop C,Stop L,40.76336432540397,-73.90465946534967,40.756073582250714,-73.92379665046238,2023-01-11 09:00:00
251,Stop E,Stop K,40.71344280612526,-73.96653648688297,40.79298806230842,-73.94528600961486,2023-01-11 10:00:00
252,Stop D,Stop I,40.7204373751883,-73.9829873899369,40.76799622373862,-73.95789059771873,2023-01-11 11:00:00
253,Stop B,Stop I,40.73796614683319,-73.90233594040687,40.71847975724493,-73.96085013796923,2023-01-11 12:00:00
254,Stop C,Stop H,40.749657784434,-73.92032949980538,40.746454490593074,-73.9416554910633,2023-01-11 13:00:00
255,Stop D,Stop K,40.70201412552184,-73.97068235478176,40.78374008594608,-73.96181629483145,2023-01-11 14:00:00
256,Stop F,Stop G,40.748170417209614,-73.9995509956027,40.70967704175063,-73.92049206726635,2023-01-11 15:00:00
257,Stop F,Stop G,40.74748848776527,-73.97357957357758,40.70791596483068,-73.9792673945125,2023-01-11 16:00:00
258,Stop F,Stop J,40.743588300845474,-73.90450547330853,40.79374877862437,-73.97286833238395,2023-01-11 17:00:00
259,Stop B,Stop K,40.73086577968963,-73.95257332070089,40.78734287537288,-73.94620427596783,2023-01-11 18:00:00
260,Stop E,Stop K,40.795694159238025,-73.97056859861223,40.74286448527135,-73.96996817246999,2023-01-11 19:00:00
261,Stop C,Stop G,40.76660052346821,-73.96576072841432,40.77240423855088,-73.92911889109241,2023-01-11 20:00:00
262,Stop C,Stop K,40.77876284017483,-73.97708031650306,40.77843525914199,-73.9466663128672,2023-01-11 21:00:00
263,Stop A,Stop J,40.75155952477633,-73.94346955941896,40.733035861179474,-73.99130826869857,2023-01-11 22:00:00
264,Stop B,Stop J,40.73661468052688,-73.97828329358677,40.743623456818476,-73.92429736388472,2023-01-11 23:00:00
265,Stop F,Stop L,40.73712129766416,-73.93041084472856,40.78606625222254,-73.97804550195572,2023-01-12 00:00:00
266,Stop A,Stop G,40.72733833865799,-73.95272368871973,40.70133691362997,-73.90562944294525,2023-01-12 01:00:00
267,Stop E,Stop G,40.754696325243174,-73.98409901925906,40.73383079903137,-73.95626046230804,2023-01-12 02:00:00
268,Stop A,Stop K,40.785413701279325,-73.90115936584202,40.79707110350267,-73.92606214355452,2023-01-12 03:00:00
269,Stop D,Stop L,40.7039202300759,-73.96022702368803,40.745821992765364,-73.92144508851608,2023-01-12 04:00:00
270,Stop C,Stop K,40.775129797777765,-73.96105603324928,40.74054187844855,-73.93913205271642,2023-01-12 05:00:00
271,Stop F,Stop L,40.77837638912334,-73.95571465511371,40.70325452191933,-73.97593809555278,2023-01-12 06:00:00
272,Stop F,Stop L,40.73947240096995,-73.9782428902205,40.77288490450132,-73.98563319756268,2023-01-12 07:00:00
273,Stop A,Stop L,40.774379429859344,-73.90371726914722,40.794108540686445,-73.9270891702831,2023-01-12 08:00:00
274,Stop A,Stop I,40.73892870748067,-73.95755009448617,40.769774147903846,-73.97514566757553,2023-01-12 09:00:00
275,Stop F,Stop K,40.731538720413305,-73.94138366062728,40.7657394000822,-73.97225120534345,2023-01-12 10:00:00
276,Stop B,Stop K,40.72354824758979,-73.96607791816133,40.79320438448353,-73.93551829112965,2023-01-12 11:00:00
277,Stop B,Stop H,40.78037916838133,-73.9519442306443,40.71540339572999,-73.90143462386493,2023-01-12 12:00:00
278,Stop A,Stop L,40.702908084979775,-73.90959095781825,40.710404288506616,-73.94743210772506,2023-01-12 13:00:00
279,Stop D,Stop G,40.723909771467945,-73.98323864836563,40.768560951961085,-73.96594598012345,2023-01-12 14:00:00
280,Stop A,Stop K,40.73013605773339,-73.92065984129869,40.707364664239655,-73.99656575031764,2023-01-12 15:00:00
281,Stop D,Stop H,40.76076307604579,-73.95378635942123,40.79088323978103,-73.91837287586901,2023-01-12 16:00:00
282,Stop A,Stop K,40.74258175472941,-73.97430588148292,40.76848572092749,-73.93247732472226,2023-01-12 17:00:00
283,Stop E,Stop G,40.7663061535515,-73.93135302400657,40.77755848402189,-73.92570631028603,2023-01-12 18:00:00
284,Stop E,Stop I,40.71430614245911,-73.97556674249708,40.789797222324054,-73.987134740556,2023-01-12 19:00:00
285,Stop A,Stop L,40.73434538036351,-73.98466255524028,40.70826457905796,-73.93965452426622,2023-01-12 20:00:00
286,Stop B,Stop L,40.75293102122751,-73.96698438520592,40.7336970197683,-73.98676332502774,2023-01-12 21:00:00
287,Stop D,Stop J,40.76225655209169,-73.97071170698874,40.75541645765963,-73.98973556388954,2023-01-12 22:00:00
288,Stop E,Stop G,40.72696006927837,-73.92696302362927,40.78538356581046,-73.92606978863331,2023-01-12 23:00:00
289,Stop D,Stop G,40.72611701243648,-73.92339952576543,40.755598798366705,-73.91983288650813,2023-01-13 00:00:00
290,Stop C,Stop H,40.70463839837567,-73.98941681773675,40.75741503087712,-73.94523061972991,2023-01-13 01:00:00
291,Stop F,Stop H,40.7822710492809,-73.92321198454877,40.757305260334164,-73.98592887114626,2023-01-13 02:00:00
292,Stop B,Stop H,40.70279463002024,-73.97434316043113,40.766574265999694,-73.92506571535142,2023-01-13 03:00:00
293,Stop B,Stop I,40.736063474723416,-73.97734437910262,40.772409628300814,-73.98929649696662,2023-01-13 04:00:00
294,Stop C,Stop H,40.717990637053006,-73.92942476362545,40.768604477359396,-73.94160866111169,2023-01-13 05:00:00
295,Stop B,Stop G,40.750176765727296,-73.91262476908167,40.71381589973288,-73.9266001326371,2023-01-13 06:00:00
296,Stop F,Stop H,40.79806489347715,-73.93927584507146,40.799063407973804,-73.92864618132563,2023-01-13 07:00:00
297,Stop E,Stop K,40.74209853351034,-73.90608694949336,40.78520240590764,-73.92882679304999,2023-01-13 08:00:00
298,Stop F,Stop K,40.75856281344357,-73.93345735690295,40.74726244567286,-73.99624396791744,2023-01-13 09:00:00
299,Stop C,Stop J,40.75911709301658,-73.91453545327323,40.76434524396033,-73.9097700529101,2023-01-13 10:00:00
300,Stop F,Stop K,40.70569988463142,-73.9479377809852,40.726729231819945,-73.95177568040876,2023-01-13 11:00:00
301,Stop F,Stop J,40.77211376713761,-73.91142793784955,40.78299094629749,-73.98611385543987,2023-01-13 12:00:00
302,Stop E,Stop K,40.777642105284706,-73.98848520519948,40.76010268458142,-73.95016450609434,2023-01-13 13:00:00
303,Stop E,Stop I,40.77337626622418,-73.9613598959174,40.72626108832218,-73.95032137063819,2023-01-13 14:00:00
304,Stop F,Stop J,40.7146742838495,-73.97105895313716,40.78408337114574,-73.92902617079554,2023-01-13 15:00:00
305,Stop F,Stop K,40.745388022358064,-73.98507641529245,40.709845284497064,-73.97597298452746,2023-01-13 16:00:00
306,Stop C,Stop J,40.73971596553155,-73.9850586080214,40.72551578077827,-73.97330885697447,2023-01-13 17:00:00
307,Stop D,Stop L,40.738575967313025,-73.95571357052368,40.73374181032242,-73.99218882732406,2023-01-13 18:00:00
308,Stop F,Stop J,40.7068292766281,-73.95575644665011,40.712419834362954,-73.9886458515943,2023-01-13 19:00:00
309,Stop D,Stop K,40.779030471335,-73.90892882536731,40.74643007667288,-73.95817344447485,2023-01-13 20:00:00
310,Stop B,Stop G,40.70049291266622,-73.90589097077253,40.776573140147306,-73.94624817457213,2023-01-13 21:00:00
311,Stop C,Stop H,40.716326365703516,-73.99809234034399,40.74071816170139,-73.91002143630503,2023-01-13 22:00:00
312,Stop E,Stop J,40.76968273311357,-73.9740865275157,40.769487904051374,-73.92949413962765,2023-01-13 23:00:00
313,Stop D,Stop L,40.72274313818411,-73.99915538608172,40.719403283061126,-73.90090879982164,2023-01-14 00:00:00
314,Stop D,Stop J,40.7847017344136,-73.91185873747183,40.78270300274259,-73.94064221049327,2023-01-14 01:00:00
315,Stop B,Stop J,40.76016256632616,-73.94678898020294,40.717048717369714,-73.9061083732215,2023-01-14 02:00:00
316,Stop B,Stop H,40.77532606551956,-73.98388654394654,40.77012486966722,-73.91450434337104,2023-01-14 03:00:00
317,Stop F,Stop L,40.72258088506022,-73.91695268980087,40.72815892785632,-73.99723231732855,2023-01-14 04:00:00
318,Stop F,Stop J,40.775138100228524,-73.99282586737455,40.781708677191105,-73.92038065950307,2023-01-14 05:00:00
319,Stop B,Stop J,40.78360531379495,-73.91463751755757,40.79646408785649,-73.9776764540181,2023-01-14 06:00:00
320,Stop B,Stop K,40.754201735440915,-73.9983841183847,40.777702601796804,-73.90516993545153,2023-01-14 07:00:00
321,Stop C,Stop G,40.70274007378373,-73.95451096465342,40.705396259319244,-73.9880320923787,2023-01-14 08:00:00
322,Stop A,Stop L,40.732997288784034,-73.96460331764338,40.70393880084768,-73.97945263019714,2023-01-14 09:00:00
323,Stop D,Stop I,40.75911424225248,-73.93510013367371,40.702101545945915,-73.96966349190728,2023-01-14 10:00:00
324,Stop B,Stop I,40.79380934018102,-73.94497839825243,40.79351834334782,-73.99969083776426,2023-01-14 11:00:00
325,Stop E,Stop L,40.72175041437177,-73.96461937692203,40.71789154272686,-73.99863174286328,2023-01-14 12:00:00
326,Stop D,Stop H,40.70437156801949,-73.90139413501264,40.78543425990399,-73.93616822800631,2023-01-14 13:00:00
327,Stop B,Stop L,40.75959857066132,-73.95706562044872,40.77334145546939,-73.99441159049027,2023-01-14 14:00:00
328,Stop B,Stop L,40.75410090136406,-73.95153040398695,40.76759753856751,-73.98987266977299,2023-01-14 15:00:00
329,Stop C,Stop I,40.7406493470831,-73.93711895409338,40.7047008789088,-73.95664452844801,2023-01-14 16:00:00
330,Stop A,Stop G,40.79535632258133,-73.99008393480663,40.75698386527791,-73.92409411707213,2023-01-14 17:00:00
331,Stop A,Stop I,40.70842881560461,-73.91185795361037,40.797325552766004,-73.96477119207925,2023-01-14 18:00:00
332,Stop C,Stop G,40.7951102250705,-73.94339973800682,40.76464946377149,-73.91135827671324,2023-01-14 19:00:00
333,Stop E,Stop G,40.70349893377358,-73.93243107873671,40.728914669972774,-73.98226591574799,2023-01-14 20:00:00
334,Stop A,Stop K,40.753894440472116,-73.9077360348439,40.77676079970645,-73.97755483724741,2023-01-14 21:00:00
335,Stop E,Stop I,40.794563606718036,-73.9357658994274,40.7485239154408,-73.99561612147073,2023-01-14 22:00:00
336,Stop D,Stop J,40.74617539182292,-73.99282654852846,40.71169322727103,-73.91937394191402,2023-01-14 23:00:00
337,Stop D,Stop L,40.71102475670019,-73.99164214633092,40.78761791649839,-73.9232682775607,2023-01-15 00:00:00
338,Stop A,Stop H,40.79686880692761,-73.94317687337023,40.78045245868133,-73.90721060325316,2023-01-15 01:00:00
339,Stop A,Stop J,40.7451589294359,-73.98833347834592,40.70267221431845,-73.91429250896228,2023-01-15 02:00:00
340,Stop D,Stop I,40.781561097357375,-73.99571155180162,40.7040710075432,-73.99938995620914,2023-01-15 03:00:00
341,Stop F,Stop I,40.76815781002238,-73.96163380126704,40.71887016486667,-73.93655143985707,2023-01-15 04:00:00
342,Stop D,Stop J,40.74057888406215,-73.90218875783383,40.78630366979255,-73.97866005515881,2023-01-15 05:00:00
343,Stop A,Stop K,40.79824082564793,-73.94502897511278,40.71945648325815,-73.99434718468859,2023-01-15 06:00:00
344,Stop D,Stop I,40.765714110581214,-73.91151881063821,40.792172381334815,-73.90201085162492,2023-01-15 07:00:00
345,Stop A,Stop K,40.77574708426618,-73.95471444203648,40.751086443172696,-73.97042597363908,2023-01-15 08:00:00
346,Stop F,Stop L,40.70216689308859,-73.90693445429426,40.72872522881554,-73.95617843195642,2023-01-15 09:00:00
347,Stop C,Stop L,40.760917228810726,-73.99700854553245,40.71250368725153,-73.95269248582332,2023-01-15 10:00:00
348,Stop B,Stop H,40.79451899674512,-73.92805498889643,40.75799522466826,-73.90273802936593,2023-01-15 11:00:00
349,Stop A,Stop I,40.72420132103584,-73.90446421115963,40.78965321885275,-73.95039937993515,2023-01-15 12:00:00
350,Stop E,Stop J,40.7250297864997,-73.95304332678907,40.76203631020759,-73.92738560118978,2023-01-15 13:00:00
351,Stop A,Stop K,40.78501951759322,-73.97461449529825,40.743430649790575,-73.97293665174219,2023-01-15 14:00:00
352,Stop D,Stop H,40.79453199100648,-73.93484957776637,40.76250090489976,-73.94403317113543,2023-01-15 15:00:00
353,Stop E,Stop G,40.73712947700636,-73.96180259171304,40.773474094945485,-73.94883483041457,2023-01-15 16:00:00
354,Stop E,Stop H,40.767575520721216,-73.96614577299515,40.72391591243065,-73.99090814518371,2023-01-15 17:00:00
355,Stop B,Stop K,40.791564701071984,-73.96426121323245,40.72699992083674,-73.91391581466284,2023-01-15 18:00:00
356,Stop A,Stop I,40.70951234367132,-73.9588330578658,40.7892352533543,-73.98463601772481,2023-01-15 19:00:00
357,Stop C,Stop I,40.748494201464155,-73.95491048008262,40.778070232648545,-73.95663531380032,2023-01-15 20:00:00
358,Stop E,Stop G,40.77807885214721,-73.98332953329637,40.77264673724463,-73.9090649535276,2023-01-15 21:00:00
359,Stop E,Stop K,40.764849689375865,-73.93237262414856,40.767059803116865,-73.93973192336863,2023-01-15 22:00:00
360,Stop C,Stop I,40.71265120885734,-73.91598019094388,40.75193416363708,-73.96149202474702,2023-01-15 23:00:00
361,Stop E,Stop I,40.78600265694152,-73.92657079218671,40.73624129576936,-73.92091527469948,2023-01-16 00:00:00
362,Stop D,Stop K,40.76180731047034,-73.95804147309939,40.739179271294795,-73.99338542910108,2023-01-16 01:00:00
363,Stop C,Stop H,40.79506601003637,-73.98338636250237,40.707934848201134,-73.92395497744647,2023-01-16 02:00:00
364,Stop D,Stop L,40.760180257470495,-73.92881807875047,40.788619210111136,-73.91353833735373,2023-01-16 03:00:00
365,Stop A,Stop J,40.78145851222967,-73.99473407867087,40.70210198416709,-73.92224833308593,2023-01-16 04:00:00
366,Stop F,Stop H,40.79873833352776,-73.94980536267681,40.78447227254645,-73.97135536212629,2023-01-16 05:00:00
367,Stop F,Stop K,40.77874516086137,-73.90502039654075,40.74555504979932,-73.96596828063659,2023-01-16 06:00:00
368,Stop F,Stop L,40.74913800702568,-73.964850444381,40.71842848408716,-73.9162888601106,2023-01-16 07:00:00
369,Stop A,Stop H,40.758847250954425,-73.92663260147806,40.76229888481641,-73.9773856696716,2023-01-16 08:00:00
370,Stop A,Stop I,40.7573246747585,-73.90652934195096,40.75131406446593,-73.94621064240346,2023-01-16 09:00:00
371,Stop F,Stop L,40.70494566591923,-73.98838292457641,40.76406812065854,-73.94411308755078,2023-01-16 10:00:00
372,Stop D,Stop L,40.73852915590452,-73.93908491829525,40.736577069036,-73.91876713743443,2023-01-16 11:00:00
373,Stop E,Stop K,40.74222761528826,-73.94368511292865,40.77985582509285,-73.99838679839758,2023-01-16 12:00:00
374,Stop E,Stop I,40.71296315927259,-73.95064171903704,40.74282322032453,-73.90001027069289,2023-01-16 13:00:00
375,Stop F,Stop I,40.70413063468991,-73.94889461003888,40.738849009636866,-73.9859859999518,2023-01-16 14:00:00
376,Stop C,Stop I,40.70047475043249,-73.9601212390378,40.76263804144255,-73.96439337277536,2023-01-16 15:00:00
377,Stop C,Stop L,40.73568050812118,-73.986430715174,40.78360841316496,-73.93292665992236,2023-01-16 16:00:00
378,Stop E,Stop H,40.724253201625295,-73.97898791715252,40.70877026782641,-73.99805121475785,2023-01-16 17:00:00
379,Stop B,Stop J,40.755538548382354,-73.99436284633722,40.74374458762,-73.95045926064331,2023-01-16 18:00:00
380,Stop D,Stop G,40.79239346814712,-73.9168895738231,40.74729795376167,-73.99867769609756,2023-01-16 19:00:00
381,Stop D,Stop J,40.70390472599628,-73.99847946885747,40.7531940652608,-73.97458082764638,2023-01-16 20:00:00
382,Stop D,Stop G,40.74352661593476,-73.97728144196094,40.732597355729666,-73.90804780119778,2023-01-16 21:00:00
383,Stop B,Stop K,40.76676457237009,-73.91575397880719,40.71836316294198,-73.9691404773279,2023-01-16 22:00:00
384,Stop C,Stop J,40.70842074967895,-73.90839766303665,40.72284936603173,-73.90574994115596,2023-01-16 23:00:00
385,Stop F,Stop L,40.76119697624181,-73.96765219215077,40.72466530501433,-73.96118291087588,2023-01-17 00:00:00
386,Stop C,Stop G,40.736909894021736,-73.93172446488892,40.741417158674075,-73.94322374260759,2023-01-17 01:00:00
387,Stop D,Stop I,40.77652703575508,-73.99735067379875,40.755380477354436,-73.92594135295667,2023-01-17 02:00:00
388,Stop F,Stop K,40.72476150848684,-73.90613286097529,40.73318172257046,-73.91664797046813,2023-01-17 03:00:00
389,Stop C,Stop J,40.71234952253539,-73.9788243602148,40.7825642993377,-73.99539634222246,2023-01-17 04:00:00
390,Stop D,Stop H,40.71070425914245,-73.98499086590412,40.74758591981369,-73.96424111971768,2023-01-17 05:00:00
391,Stop E,Stop K,40.74947647134101,-73.99082638541151,40.73058335468398,-73.99359291265593,2023-01-17 06:00:00
392,Stop E,Stop I,40.75620653174868,-73.9331119126394,40.73456368116833,-73.90273469487563,2023-01-17 07:00:00
393,Stop C,Stop I,40.72187833098313,-73.96677626843372,40.79892774823515,-73.97311434805515,2023-01-17 08:00:00
394,Stop F,Stop L,40.755079928673574,-73.94731063266218,40.76615311602872,-73.95823751917462,2023-01-17 09:00:00
395,Stop B,Stop I,40.77178526672195,-73.90172567174719,40.740967682606424,-73.95839505929222,2023-01-17 10:00:00
396,Stop C,Stop G,40.72498029568061,-73.98749162332504,40.78968482739337,-73.9653048585231,2023-01-17 11:00:00
397,Stop F,Stop J,40.70101649427074,-73.94307337589602,40.776461216533576,-73.98715290260135,2023-01-17 12:00:00
398,Stop A,Stop K,40.78310665817257,-73.97086187963464,40.786461360508575,-73.9759626880719,2023-01-17 13:00:00
399,Stop D,Stop J,40.78436781706754,-73.9439379605008,40.71611166865009,-73.93821461921598,2023-01-17 14:00:00
400,Stop A,Stop L,40.73776806168845,-73.91302827924336,40.78024179461682,-73.92058239311753,2023-01-17 15:00:00
401,Stop C,Stop J,40.79382437687026,-73.93266006142615,40.74801142485471,-73.91571095576174,2023-01-17 16:00:00
402,Stop E,Stop G,40.78267966009243,-73.90590292994243,40.70681479612993,-73.97601701059985,2023-01-17 17:00:00
403,Stop D,Stop G,40.73173737477802,-73.92566877012023,40.70920366850328,-73.98094010382232,2023-01-17 18:00:00
404,Stop C,Stop I,40.759819252046725,-73.94897129824075,40.75733984214774,-73.95381366925635,2023-01-17 19:00:00
405,Stop B,Stop J,40.74041215542337,-73.98612729752571,40.738871543463496,-73.95204274165849,2023-01-17 20:00:00
406,Stop C,Stop L,40.711686714853975,-73.98962396520814,40.70708227336515,-73.96357730649144,2023-01-17 21:00:00
407,Stop B,Stop G,40.741248148831836,-73.9680384954475,40.74363674611539,-73.96505041877994,2023-01-17 22:00:00
408,Stop E,Stop L,40.78436583448593,-73.96443144411374,40.77921492779395,-73.92683514557886,2023-01-17 23:00:00
409,Stop F,Stop I,40.75231088540303,-73.91792748599319,40.7215011679046,-73.9020745617597,2023-01-18 00:00:00
410,Stop B,Stop K,40.76084016353373,-73.94964022544578,40.77225445384199,-73.99871184078636,2023-01-18 01:00:00
411,Stop A,Stop G,40.73598740234787,-73.94791757278948,40.74263085454001,-73.988956334774,2023-01-18 02:00:00
412,Stop F,Stop G,40.71758030191664,-73.90028203913417,40.73286974437042,-73.97600422056651,2023-01-18 03:00:00
413,Stop A,Stop K,40.75700390407966,-73.9366044108174,40.74177552776072,-73.91155957450263,2023-01-18 04:00:00
414,Stop A,Stop K,40.75517777734664,-73.94168580934142,40.763590292073445,-73.91251704693393,2023-01-18 05:00:00
415,Stop A,Stop G,40.79561296419596,-73.91717330629253,40.738292793354,-73.95931558128122,2023-01-18 06:00:00
416,Stop A,Stop K,40.70093585755147,-73.98479474353913,40.75334571626054,-73.9599237995241,2023-01-18 07:00:00
417,Stop B,Stop K,40.78981548189819,-73.9139170205843,40.70748386170334,-73.95560268077165,2023-01-18 08:00:00
418,Stop A,Stop I,40.79258470705623,-73.97342914601269,40.76639811749123,-73.99621659709364,2023-01-18 09:00:00
419,Stop D,Stop G,40.72406238404419,-73.97083051068775,40.71445792491932,-73.913469164339,2023-01-18 10:00:00
420,Stop B,Stop K,40.70456770820372,-73.93228491084449,40.71689175525484,-73.92945823263354,2023-01-18 11:00:00
421,Stop E,Stop I,40.78488597831245,-73.98788385431102,40.7696580615592,-73.96784627360871,2023-01-18 12:00:00
422,Stop B,Stop G,40.716897605441275,-73.98205670370976,40.79909776388082,-73.99759572199223,2023-01-18 13:00:00
423,Stop C,Stop G,40.739688417555165,-73.90298921303096,40.79036066089426,-73.98183846572334,2023-01-18 14:00:00
424,Stop E,Stop G,40.74531982274845,-73.9373173313165,40.74573994738109,-73.96772969112159,2023-01-18 15:00:00
425,Stop A,Stop K,40.732499893027956,-73.97460281023459,40.730281430795785,-73.97039991211265,2023-01-18 16:00:00
426,Stop A,Stop K,40.74265275328482,-73.9100253262025,40.74450228638464,-73.91136571999179,2023-01-18 17:00:00
427,Stop C,Stop J,40.73112467981437,-73.96504422242327,40.75597162219994,-73.92049869502381,2023-01-18 18:00:00
428,Stop F,Stop I,40.752522331098895,-73.98452766810647,40.72639883384497,-73.98071288495069,2023-01-18 19:00:00
429,Stop A,Stop J,40.704001707453834,-73.9019677965963,40.77216906308628,-73.90946437578964,2023-01-18 20:00:00
430,Stop E,Stop L,40.75909690843405,-73.98841506732062,40.702407812577256,-73.94518569722239,2023-01-18 21:00:00
431,Stop E,Stop I,40.715288700968365,-73.94270042429879,40.79426032951453,-73.96967326310373,2023-01-18 22:00:00
432,Stop E,Stop H,40.79764026001187,-73.92499253891819,40.77260067316344,-73.98698531161912,2023-01-18 23:00:00
433,Stop B,Stop J,40.76456086772277,-73.90686074099968,40.787305841888326,-73.90582917759059,2023-01-19 00:00:00
434,Stop B,Stop L,40.700791952191274,-73.9889968999952,40.73385426180036,-73.9934173850891,2023-01-19 01:00:00
435,Stop E,Stop G,40.70390692111994,-73.94721947711245,40.79319910244371,-73.97382161242686,2023-01-19 02:00:00
436,Stop B,Stop L,40.7269731192967,-73.98674826681139,40.79901215224487,-73.91611824683521,2023-01-19 03:00:00
437,Stop F,Stop H,40.77639363915184,-73.92279526504807,40.71794454505633,-73.97209957128703,2023-01-19 04:00:00
438,Stop B,Stop H,40.70922643475779,-73.97957076064908,40.75743666162868,-73.95191505055851,2023-01-19 05:00:00
439,Stop D,Stop H,40.76620674133976,-73.97732947372867,40.78667769814681,-73.92157133864023,2023-01-19 06:00:00
440,Stop F,Stop I,40.75515755950788,-73.90015559555628,40.704866731114905,-73.94090017959157,2023-01-19 07:00:00
441,Stop B,Stop K,40.74365323876625,-73.91548095643523,40.777582119848596,-73.9286760050287,2023-01-19 08:00:00
442,Stop D,Stop K,40.71773371518864,-73.9349462022564,40.70349533698755,-73.9687854016182,2023-01-19 09:00:00
443,Stop F,Stop H,40.70327194063684,-73.9359482183123,40.76547179840997,-73.98015151940662,2023-01-19 10:00:00
444,Stop D,Stop K,40.751236983167686,-73.94019338975716,40.70957082497316,-73.93965281482267,2023-01-19 11:00:00
445,Stop B,Stop L,40.75146093096813,-73.90478942361896,40.7100435994131,-73.98328162486563,2023-01-19 12:00:00
446,Stop B,Stop G,40.70149000075045,-73.91412500893563,40.728752973225106,-73.94610213748886,2023-01-19 13:00:00
447,Stop B,Stop K,40.764257564628636,-73.93892780532374,40.73736682676087,-73.91577595286934,2023-01-19 14:00:00
448,Stop A,Stop I,40.736137124809865,-73.98633710362678,40.75061072285107,-73.93991901627065,2023-01-19 15:00:00
449,Stop D,Stop H,40.74813073572407,-73.9631239152752,40.70675827736005,-73.93616775223134,2023-01-19 16:00:00
450,Stop A,Stop J,40.74590864793026,-73.90384456894972,40.73916670083682,-73.97240690876973,2023-01-19 17:00:00
451,Stop E,Stop G,40.769759040168275,-73.98784617673653,40.79573945325048,-73.90098754554604,2023-01-19 18:00:00
452,Stop B,Stop J,40.75062452053528,-73.99008365485773,40.74778259786115,-73.97058980462207,2023-01-19 19:00:00
453,Stop E,Stop H,40.73700520387823,-73.9969037565635,40.79754093426257,-73.96425659553097,2023-01-19 20:00:00
454,Stop F,Stop L,40.719649684552515,-73.93775151257394,40.79459202389602,-73.96141542896083,2023-01-19 21:00:00
455,Stop A,Stop H,40.70298811395911,-73.96848093554496,40.72726638911608,-73.90500529004309,2023-01-19 22:00:00
456,Stop D,Stop J,40.72261810458021,-73.909727361349,40.781438510008016,-73.93893154512666,2023-01-19 23:00:00
457,Stop C,Stop H,40.762180994431596,-73.90288452555222,40.73465231649944,-73.9939508817801,2023-01-20 00:00:00
458,Stop B,Stop H,40.72581407032954,-73.97353439238789,40.764551629553495,-73.96213543648484,2023-01-20 01:00:00
459,Stop E,Stop H,40.76786946419016,-73.91335469073773,40.7325910443769,-73.98533062184032,2023-01-20 02:00:00
460,Stop E,Stop K,40.79375906181832,-73.96353204079595,40.71966763600523,-73.98613515474815,2023-01-20 03:00:00
461,Stop E,Stop L,40.72565674742818,-73.9746392620935,40.757906753963134,-73.9405210038324,2023-01-20 04:00:00
462,Stop A,Stop K,40.77738327728352,-73.94031121963283,40.78506985133254,-73.96479834838821,2023-01-20 05:00:00
463,Stop A,Stop I,40.765615843630385,-73.90873293790537,40.79570431690051,-73.94594295539407,2023-01-20 06:00:00
464,Stop C,Stop J,40.73995853473945,-73.98648899027661,40.72625241068779,-73.93793415065714,2023-01-20 07:00:00
465,Stop F,Stop G,40.770632755577154,-73.97492581726154,40.7679541934549,-73.95121801139726,2023-01-20 08:00:00
466,Stop A,Stop J,40.72796735031769,-73.996295541321,40.78253688472219,-73.9784608515069,2023-01-20 09:00:00
467,Stop D,Stop J,40.729937895514944,-73.96977719276346,40.7211668917598,-73.99075544425152,2023-01-20 10:00:00
468,Stop D,Stop I,40.74004919784653,-73.9287791685975,40.751203459168195,-73.96996249923518,2023-01-20 11:00:00
469,Stop E,Stop L,40.74237012887057,-73.98972657000347,40.7905516313582,-73.94614841021698,2023-01-20 12:00:00
470,Stop B,Stop K,40.75522874003211,-73.9700833506044,40.78648867795993,-73.97206469252215,2023-01-20 13:00:00
471,Stop E,Stop G,40.73833814028239,-73.94470346753234,40.70112900823363,-73.96082218880913,2023-01-20 14:00:00
